"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.Reference","Input.A","Input.B","Answer.choice","Approve","Reject"
"3L1EFR8WWTJA5CLJ92NE20U73YT9FO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:50 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:50 PDT 2018","","","3FFJ6VRIL22F5TXQ0GF8062RCHW0IY","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:07:33 PDT 2018","Thu Aug 02 12:07:34 PDT 2018","Mon Aug 06 12:07:34 PDT 2018","","","","1","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","101.png","74.png","216.png","optionA",,
"3MVY4USGB61CKIJ8JGTQMSCPBEAISZ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:05 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:05 PDT 2018","","","3OS46CRSLGDF5A351CU8OW2CXME6V2","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:08:53 PDT 2018","Thu Aug 02 12:08:54 PDT 2018","Mon Aug 06 12:08:54 PDT 2018","","","","1","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","47.png","161.png","168.png","optionA",,
"36MUZ9VAE6GU2OY4Q78A6ESXIITDER","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:08 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:08 PDT 2018","","","3L0KT67Y8FU1W2W7D0KVW02YXSCSYI","A109CH3492UU42","Submitted","Thu Aug 02 12:07:42 PDT 2018","Thu Aug 02 12:09:05 PDT 2018","Mon Aug 06 12:09:05 PDT 2018","","","","83","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","144.png","48.png","128.png","optionA",,
"3H781YYV6TW1JDU1CX8PBIAJL4HETB","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:52 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:52 PDT 2018","","","3N1FSUEFL6EFW6Z5R31ZLCCR1O3D4O","A7114FTRGZMK2","Submitted","Thu Aug 02 12:06:32 PDT 2018","Thu Aug 02 12:07:02 PDT 2018","Mon Aug 06 12:07:02 PDT 2018","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","18.png","175.png","222.png","optionB",,
"3X2LT8FDHWWC2TO4UZR06SLWEV1W8K","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:21 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:21 PDT 2018","","","3D3VGR7TA1TOFKZ69QR0GW1P2PZ3R0","A109CH3492UU42","Submitted","Thu Aug 02 12:08:13 PDT 2018","Thu Aug 02 12:09:41 PDT 2018","Mon Aug 06 12:09:41 PDT 2018","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","104.png","95.png","251.png","optionA",,
"3WYZV0QBFJRATRR17G7WZDP4V3SBXR","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:50 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:50 PDT 2018","","","32XVDSJFP0B8XMQV0IHEBN2NQO0M2K","A12B5MV7IHN855","Submitted","Thu Aug 02 12:08:51 PDT 2018","Thu Aug 02 12:08:54 PDT 2018","Mon Aug 06 12:08:54 PDT 2018","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","153.png","211.png","237.png","optionA",,
"3BO3NEOQM0V8KMXE2G7Z1SIJP83AIV","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:04 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:04 PDT 2018","","","340UGXU9DZF07LT6XUSB42GS08VVUS","AFU00NU09CFXE","Submitted","Thu Aug 02 12:07:58 PDT 2018","Thu Aug 02 12:08:20 PDT 2018","Mon Aug 06 12:08:20 PDT 2018","","","","22","100% (49/49)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","46.png","54.png","62.png","optionA",,
"3OID399FXGLM82Y0LISGOWDXUJ8DF9","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:08 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:08 PDT 2018","","","3WETL7AQWUMZAX18CJEXDVWTA7A53O","A2SWQM5X54P1O5","Submitted","Thu Aug 02 12:07:50 PDT 2018","Thu Aug 02 12:08:28 PDT 2018","Mon Aug 06 12:08:28 PDT 2018","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","30.png","76.png","216.png","optionA",,
"3IJ95K7NDXQ18EL8LWC12MP392ANG0","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:04 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:04 PDT 2018","","","3QY5DC2MXSYBBO7GXFN7MGD6CE7FUO","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:07:07 PDT 2018","Thu Aug 02 12:07:09 PDT 2018","Mon Aug 06 12:07:09 PDT 2018","","","","2","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","151.png","219.png","221.png","optionA",,
"3CRWSLD91KIJI9H6XEA9UG95VYRMOM","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:52 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:52 PDT 2018","","","3GD6L00D3TB1818ZHEH064SIYIMM13","AOO39X8E3OJYY","Submitted","Thu Aug 02 12:08:50 PDT 2018","Thu Aug 02 12:10:22 PDT 2018","Mon Aug 06 12:10:22 PDT 2018","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","75.png","123.png","221.png","optionA",,
"3538U0YQ1F8OQAW3STM4BNRL36K3F2","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:21 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:21 PDT 2018","","","3VW6495TLKEYSO8GC6CKEMQZED8YY2","A2R0YYUAWNT7UD","Submitted","Thu Aug 02 12:08:13 PDT 2018","Thu Aug 02 12:08:16 PDT 2018","Mon Aug 06 12:08:16 PDT 2018","","","","3","95% (138/145)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","213.png","246.png","267.png","optionB",,
"344M16OZKIT3O0PHF1MD2J4RWMVENA","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:50 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:50 PDT 2018","","","3NGI5ARFTUJ7T45C9U9SN8MD3NWP11","AKSJ3C5O3V9RB","Submitted","Thu Aug 02 12:06:43 PDT 2018","Thu Aug 02 12:08:31 PDT 2018","Mon Aug 06 12:08:31 PDT 2018","","","","108","100% (301/301)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","55.png","21.png","101.png","optionA",,
"31GECDVA9J0R40QAA2HYOKQSKYJ668","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:21 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:21 PDT 2018","","","3T111IHZ5F4AUMOMQZSA794B2H9R95","A12B5MV7IHN855","Submitted","Thu Aug 02 12:09:01 PDT 2018","Thu Aug 02 12:09:04 PDT 2018","Mon Aug 06 12:09:04 PDT 2018","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","140.png","50.png","260.png","optionA",,
"3JUDR1D0D65WWHQT29JT4CQ74USQ27","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:08 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:08 PDT 2018","","","3LJ7UR74RIROIIQIGXF2HHOLFS5N4G","ATHS9GUME1XCA","Submitted","Thu Aug 02 12:06:55 PDT 2018","Thu Aug 02 12:07:02 PDT 2018","Mon Aug 06 12:07:02 PDT 2018","","","","7","100% (131/131)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","77.png","160.png","170.png","optionA",,
"3MJ9GGZYO3K491JCDDM7ECB20C62AC","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:50 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:50 PDT 2018","","","30JNVC0ORAY3XRR5BWR2F0SUP8FHQK","A2EOOF9D135HQ1","Submitted","Thu Aug 02 12:09:47 PDT 2018","Thu Aug 02 12:10:06 PDT 2018","Mon Aug 06 12:10:06 PDT 2018","","","","19","98% (173/176)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","123.png","96.png","189.png","optionA",,
"3UXQ63NLAA0FTXACTX48OJUHOUILBF","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:05 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:05 PDT 2018","","","3KRVW3HTZOZ12L7TUXWK25FROIYMSM","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:06:30 PDT 2018","Thu Aug 02 12:06:31 PDT 2018","Mon Aug 06 12:06:31 PDT 2018","","","","1","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","257.png","217.png","263.png","optionA",,
"3ZFRE2BDQ9S6BPUHDUNZLVW7M6EXZJ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:21 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:21 PDT 2018","","","3U8YCDAGXQUSMRL9DOKH98TD3RCQ0Q","ARM2CBQGJCQ5Z","Submitted","Thu Aug 02 12:07:46 PDT 2018","Thu Aug 02 12:07:53 PDT 2018","Mon Aug 06 12:07:53 PDT 2018","","","","7","100% (21/21)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","26.png","76.png","184.png","optionB",,
"3VMHWJRYHVU0683HCITSI3GPA1KFXD","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:04 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:04 PDT 2018","","","3GFK2QRXXAVW1V3WM3PZIS7Q804W5L","A2SWQM5X54P1O5","Submitted","Thu Aug 02 12:08:14 PDT 2018","Thu Aug 02 12:09:31 PDT 2018","Mon Aug 06 12:09:31 PDT 2018","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","227.png","24.png","173.png","optionB",,
"3PIOQ99R7Y0KDWM3511I61QUIAPNU0","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:08 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:08 PDT 2018","","","3SITXWYCNWNDFBPVXICYNXLPRYWXBG","A2ZBYVQLDUZOV7","Submitted","Thu Aug 02 12:06:55 PDT 2018","Thu Aug 02 12:06:59 PDT 2018","Mon Aug 06 12:06:59 PDT 2018","","","","4","100% (50/50)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","140.png","75.png","132.png","optionB",,
"34XASH8KLQ0139T7CENOJGEV53NMP3","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:52 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:52 PDT 2018","","","3K3R2QNK8CH2AEG3UTNFCKRV9GCU9B","A109CH3492UU42","Submitted","Thu Aug 02 12:06:42 PDT 2018","Thu Aug 02 12:07:08 PDT 2018","Mon Aug 06 12:07:08 PDT 2018","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","141.png","79.png","184.png","optionB",,
"3VZYA8PITOC07L4H3URCND21B0L50P","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:50 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:50 PDT 2018","","","3OLF68YTNAFRWFTIRA6GMF1C5BGFAD","A2SWQM5X54P1O5","Submitted","Thu Aug 02 12:09:48 PDT 2018","Thu Aug 02 12:11:33 PDT 2018","Mon Aug 06 12:11:33 PDT 2018","","","","105","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","171.png","23.png","190.png","optionB",,
"31JUPBOORNIWRZC5QLKYXH4GGOXL8G","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:05 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:05 PDT 2018","","","3NC5L260MP0GYJNJ1TBYNALHUSKOFL","A2SWQM5X54P1O5","Submitted","Thu Aug 02 12:09:18 PDT 2018","Thu Aug 02 12:11:02 PDT 2018","Mon Aug 06 12:11:02 PDT 2018","","","","104","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","136.png","187.png","250.png","optionA",,
"31MCUE39BK0U4ASY3DSMT8RX4LK3G1","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:21 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:21 PDT 2018","","","3570Y55XZQXY6XNGI0QE7MJV9HJGYN","A2ZBYVQLDUZOV7","Submitted","Thu Aug 02 12:08:57 PDT 2018","Thu Aug 02 12:09:02 PDT 2018","Mon Aug 06 12:09:02 PDT 2018","","","","5","100% (50/50)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","100.png","65.png","187.png","optionA",,
"3EGKVCRQFW6ZTWHBCCTYIRWDX9MBYX","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:50 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:50 PDT 2018","","","3L0KT67Y8FU1W2W7D0KVW02YXSCYSO","A177EXELDLWTWV","Submitted","Thu Aug 02 12:08:07 PDT 2018","Thu Aug 02 12:08:10 PDT 2018","Mon Aug 06 12:08:10 PDT 2018","","","","3","100% (123/123)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","66.png","97.png","107.png","optionA",,
"3HEA4ZVWVD0Z2SQI00XO48YSS8W55A","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:52 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:52 PDT 2018","","","33NF62TLXKGDDUO0MRAQVRW03UQKJZ","A194R45ACMQEOR","Submitted","Thu Aug 02 12:07:11 PDT 2018","Thu Aug 02 12:07:54 PDT 2018","Mon Aug 06 12:07:54 PDT 2018","","","","43","100% (9/9)","100% (9/9)","100% (9/9)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","145.png","33.png","155.png","optionB",,
"3NQUW096N6MW54VFVDQCXDZR0UFL95","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:05 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:05 PDT 2018","","","3F6KKYWMNCF1IE9B98GVKLIRS5YNDT","A7114FTRGZMK2","Submitted","Thu Aug 02 12:07:15 PDT 2018","Thu Aug 02 12:07:26 PDT 2018","Mon Aug 06 12:07:26 PDT 2018","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","180.png","136.png","152.png","optionA",,
"3T2HW4QDUVL32019I0XDUU946L1C9G","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:52 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:52 PDT 2018","","","3PM8NZGV8ZU0JHRKG09OIMGODYXQXL","A194R45ACMQEOR","Submitted","Thu Aug 02 12:08:24 PDT 2018","Thu Aug 02 12:10:19 PDT 2018","Mon Aug 06 12:10:19 PDT 2018","","","","115","100% (9/9)","100% (9/9)","100% (9/9)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","65.png","28.png","201.png","optionB",,
"3KI0JD2ZU1WA804FTCMQUYQOF93677","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:21 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:21 PDT 2018","","","3DUZQ9U6SN2KS8128PXBP1Y4FBAVSC","A177EXELDLWTWV","Submitted","Thu Aug 02 12:07:56 PDT 2018","Thu Aug 02 12:08:01 PDT 2018","Mon Aug 06 12:08:01 PDT 2018","","","","5","100% (123/123)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","196.png","12.png","250.png","optionA",,
"30U1YOGZGAAVC73MR2SFVVWCJ92SD7","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:05 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:05 PDT 2018","","","3XC1O3LBOT0IB32NJL0VCXWOQWMTLG","A12B5MV7IHN855","Submitted","Thu Aug 02 12:08:13 PDT 2018","Thu Aug 02 12:08:16 PDT 2018","Mon Aug 06 12:08:16 PDT 2018","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","146.png","38.png","237.png","optionA",,
"3W1K7D6QSBVZYMRG8YVHWY5F33QBZO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:50 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:50 PDT 2018","","","3MX2NQ3YCA8BQV8MW8LLKBLXH2B5XO","A26T17CDTYJI1W","Submitted","Thu Aug 02 12:08:21 PDT 2018","Thu Aug 02 12:08:27 PDT 2018","Mon Aug 06 12:08:27 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","29.png","12.png","103.png","optionB",,
"3OKP4QVBP2BUOVRJCS7WGG53AVBGA9","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:08 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:08 PDT 2018","","","33FBRBDW6PD6AFGT3AW1IIAEIAO8CR","ARM2CBQGJCQ5Z","Submitted","Thu Aug 02 12:08:11 PDT 2018","Thu Aug 02 12:08:14 PDT 2018","Mon Aug 06 12:08:14 PDT 2018","","","","3","100% (21/21)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","7.png","29.png","101.png","optionB",,
