ref_video_url,a_video_url,b_video_url,ref_start,ref_end,a_start,a_end,b_start,b_end
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,3,3.0001,132,132.0001,58,58.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,142,142.0001,125,125.0001,58,58.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,42,42.0001,167,167.0001,67,67.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,70,70.0001,180,180.0001,211,211.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,234,234.0001,241,241.0001,111,111.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,9,9.0001,193,193.0001,171,171.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,220,220.0001,233,233.0001,189,189.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,32,32.0001,226,226.0001,59,59.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,236,236.0001,196,196.0001,124,124.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,50,50.0001,72,72.0001,242,242.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,60,60.0001,82,82.0001,78,78.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,212,212.0001,252,252.0001,195,195.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,63,63.0001,118,118.0001,178,178.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,2,2.0001,228,228.0001,33,33.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,54,54.0001,55,55.0001,112,112.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,52,52.0001,230,230.0001,245,245.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,242,242.0001,92,92.0001,31,31.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,190,190.0001,194,194.0001,244,244.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,51,51.0001,20,20.0001,148,148.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,39,39.0001,122,122.0001,149,149.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,166,166.0001,45,45.0001,30,30.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,51,51.0001,14,14.0001,239,239.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,13,13.0001,44,44.0001,99,99.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,194,194.0001,20,20.0001,154,154.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,220,220.0001,127,127.0001,154,154.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,52,52.0001,159,159.0001,247,247.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,165,165.0001,166,166.0001,82,82.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,237,237.0001,3,3.0001,67,67.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,220,220.0001,39,39.0001,217,217.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,87,87.0001,83,83.0001,65,65.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,166,166.0001,189,189.0001,222,222.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,242,242.0001,166,166.0001,228,228.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,98,98.0001,9,9.0001,12,12.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,48,48.0001,42,42.0001,198,198.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,217,217.0001,84,84.0001,51,51.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,260,260.0001,216,216.0001,147,147.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,192,192.0001,12,12.0001,28,28.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,41,41.0001,90,90.0001,52,52.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,88,88.0001,11,11.0001,67,67.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,90,90.0001,41,41.0001,71,71.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,74,74.0001,95,95.0001,155,155.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,230,230.0001,238,238.0001,197,197.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,111,111.0001,235,235.0001,203,203.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,19,19.0001,240,240.0001,121,121.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,79,79.0001,14,14.0001,27,27.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,184,184.0001,154,154.0001,129,129.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,266,266.0001,116,116.0001,54,54.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,249,249.0001,89,89.0001,152,152.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,233,233.0001,262,262.0001,152,152.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,13,13.0001,25,25.0001,188,188.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,115,115.0001,133,133.0001,28,28.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,220,220.0001,202,202.0001,23,23.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,71,71.0001,226,226.0001,186,186.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,77,77.0001,263,263.0001,109,109.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,154,154.0001,57,57.0001,51,51.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,182,182.0001,153,153.0001,172,172.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,3,3.0001,116,116.0001,205,205.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,161,161.0001,225,225.0001,248,248.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,14,14.0001,43,43.0001,149,149.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,253,253.0001,42,42.0001,167,167.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,71,71.0001,123,123.0001,54,54.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,85,85.0001,55,55.0001,110,110.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,139,139.0001,94,94.0001,12,12.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,95,95.0001,94,94.0001,90,90.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,267,267.0001,104,104.0001,69,69.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,49,49.0001,43,43.0001,250,250.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,110,110.0001,72,72.0001,167,167.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,82,82.0001,17,17.0001,180,180.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,175,175.0001,65,65.0001,148,148.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,131,131.0001,139,139.0001,39,39.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,104,104.0001,116,116.0001,172,172.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,114,114.0001,121,121.0001,150,150.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,231,231.0001,261,261.0001,101,101.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,206,206.0001,154,154.0001,3,3.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,139,139.0001,98,98.0001,69,69.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,124,124.0001,99,99.0001,256,256.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,95,95.0001,120,120.0001,185,185.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,1,1.0001,137,137.0001,43,43.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,184,184.0001,12,12.0001,81,81.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,149,149.0001,120,120.0001,244,244.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,202,202.0001,94,94.0001,77,77.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,189,189.0001,190,190.0001,234,234.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,172,172.0001,154,154.0001,16,16.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,60,60.0001,220,220.0001,244,244.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,151,151.0001,45,45.0001,178,178.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,112,112.0001,232,232.0001,17,17.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,5,5.0001,99,99.0001,254,254.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,145,145.0001,215,215.0001,76,76.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,36,36.0001,89,89.0001,23,23.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,227,227.0001,95,95.0001,192,192.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,184,184.0001,240,240.0001,131,131.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,176,176.0001,41,41.0001,152,152.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,140,140.0001,20,20.0001,151,151.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,211,211.0001,144,144.0001,162,162.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,195,195.0001,12,12.0001,132,132.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,182,182.0001,128,128.0001,69,69.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,81,81.0001,236,236.0001,69,69.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,225,225.0001,214,214.0001,218,218.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,150,150.0001,63,63.0001,183,183.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,173,173.0001,5,5.0001,253,253.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,102,102.0001,140,140.0001,241,241.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,74,74.0001,96,96.0001,247,247.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,211,211.0001,250,250.0001,88,88.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,149,149.0001,240,240.0001,200,200.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,151,151.0001,188,188.0001,133,133.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,214,214.0001,36,36.0001,58,58.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,124,124.0001,219,219.0001,192,192.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,3,3.0001,96,96.0001,197,197.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,68,68.0001,4,4.0001,190,190.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,123,123.0001,214,214.0001,63,63.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,201,201.0001,226,226.0001,260,260.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,1,1.0001,199,199.0001,169,169.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,195,195.0001,18,18.0001,178,178.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,179,179.0001,77,77.0001,62,62.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,19,19.0001,169,169.0001,12,12.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,56,56.0001,90,90.0001,223,223.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,19,19.0001,150,150.0001,251,251.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,243,243.0001,93,93.0001,247,247.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,186,186.0001,234,234.0001,88,88.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,96,96.0001,209,209.0001,191,191.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,248,248.0001,134,134.0001,260,260.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,217,217.0001,86,86.0001,248,248.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,144,144.0001,98,98.0001,24,24.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,119,119.0001,68,68.0001,71,71.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,248,248.0001,9,9.0001,65,65.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,45,45.0001,125,125.0001,212,212.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,82,82.0001,87,87.0001,212,212.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,5,5.0001,213,213.0001,69,69.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,133,133.0001,40,40.0001,147,147.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,36,36.0001,158,158.0001,206,206.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,149,149.0001,242,242.0001,255,255.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,186,186.0001,258,258.0001,230,230.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,186,186.0001,234,234.0001,97,97.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,118,118.0001,244,244.0001,205,205.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,181,181.0001,106,106.0001,207,207.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,264,264.0001,61,61.0001,204,204.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,168,168.0001,25,25.0001,66,66.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,138,138.0001,89,89.0001,148,148.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,30,30.0001,72,72.0001,47,47.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,13,13.0001,241,241.0001,188,188.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,240,240.0001,165,165.0001,156,156.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,215,215.0001,127,127.0001,24,24.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,267,267.0001,82,82.0001,150,150.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,190,190.0001,56,56.0001,45,45.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,223,223.0001,65,65.0001,148,148.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,94,94.0001,200,200.0001,248,248.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,132,132.0001,125,125.0001,155,155.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,15,15.0001,24,24.0001,73,73.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,205,205.0001,51,51.0001,187,187.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,230,230.0001,135,135.0001,16,16.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,247,247.0001,252,252.0001,213,213.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,258,258.0001,54,54.0001,1,1.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,52,52.0001,124,124.0001,73,73.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,237,237.0001,258,258.0001,212,212.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,212,212.0001,120,120.0001,194,194.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,65,65.0001,94,94.0001,245,245.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,58,58.0001,152,152.0001,93,93.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,77,77.0001,85,85.0001,175,175.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,170,170.0001,62,62.0001,265,265.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,174,174.0001,75,75.0001,106,106.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,218,218.0001,165,165.0001,200,200.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,109,109.0001,74,74.0001,199,199.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,119,119.0001,6,6.0001,89,89.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,129,129.0001,236,236.0001,77,77.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,50,50.0001,198,198.0001,257,257.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,231,231.0001,128,128.0001,255,255.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,9,9.0001,67,67.0001,248,248.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,169,169.0001,185,185.0001,266,266.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,40,40.0001,216,216.0001,188,188.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,219,219.0001,234,234.0001,235,235.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,164,164.0001,119,119.0001,246,246.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,43,43.0001,267,267.0001,257,257.0001
